k,N,branch_j,always_neg_js,y1_min,a_at_min,cls_min,y1_max,a_at_max,cls_max,y1_limit
10,22,2,1,-1280734.7001416697,220.46382341365688,interior (finite),-881176.6083443456,771178.4090027257,right edge of {b>0} a~7.71e+05,-881097.9623881114
10,23,0,1,-574.1198776568559,100000000.0,a->inf (asymptotic),-574.1100949672856,0.11968265434251527,interior (finite),-574.1198776569032
10,23,2,1,-1320931.5788852293,230.43318256260963,interior (finite),-921223.8817626516,824074.3309893631,right edge of {b>0} a~8.24e+05,-921145.8800841739
10,24,0,1,-566.8623075150159,100000000.0,a->inf (asymptotic),-566.8537476298095,0.1189962453066333,interior (finite),-566.8623075150572
10,24,2,1,-1360053.0963329012,240.8533554564289,interior (finite),-961272.8809108093,851867.694724544,right edge of {b>0} a~8.52e+05,-961193.1376835232
10,25,0,1,-560.1856338034377,100000000.0,a->inf (asymptotic),-560.1781018244799,0.11834918648310389,interior (finite),-560.1856338034735
10,25,2,1,-1398257.9081482464,0.03961312785291842,interior (finite),-1001343.5201022467,690455.437701493,right edge of {b>0} a~6.9e+05,-1001239.8143496473
10,26,0,1,-554.0227878075109,100000000.0,a->inf (asymptotic),-554.0161260634349,0.11772352941176471,interior (finite),-554.0227878075426
10,26,2,1,-1441656.7489681519,260.2352638814437,interior (finite),-1041399.960404174,660583.8794552205,right edge of {b>0} a~6.61e+05,-1041285.977183483
10,27,0,1,-548.3166443065714,100000000.0,a->inf (asymptotic),-548.3107241545254,0.11706508126621715,interior (finite),-548.3166443065994
10,27,2,1,-1481973.4454801101,0.03701376720901127,interior (finite),-1081448.6638762702,675354.5229194859,right edge of {b>0} a~6.75e+05,-1081331.683357424
10,28,0,1,-543.018244450387,100000000.0,a->inf (asymptotic),-543.0129601076044,0.11647221526908637,interior (finite),-543.0182444504119
10,28,2,1,-1519977.6364161226,281.1768697974225,interior (finite),-1121499.476193805,675354.5229194859,right edge of {b>0} a~6.75e+05,-1121376.9818103092
10,29,0,1,-538.0853866598777,100000000.0,a->inf (asymptotic),-538.0806505067087,0.1158465581977472,interior (finite),-538.0853866598997
10,29,2,1,-1561073.1642776136,290.66005683810675,interior (finite),-1161571.3821867984,578502.0762377244,right edge of {b>0} a~5.79e+05,-1161421.914638247
10,30,0,1,-533.4814995926656,100000000.0,a->inf (asymptotic),-533.4772385638876,0.11522090112640802,interior (finite),-533.4814995926853
10,30,2,1,-1601517.7496892377,300.4630811275426,interior (finite),-1201635.023477737,535416.1619842718,right edge of {b>0} a~5.35e+05,-1201466.5185173515
11,1,0,1,-6411.494863019724,100000000.0,a->inf (asymptotic),-6017.350478512325,0.3198107634543179,interior (finite),-6411.494871987388
11,1,2,1,-701746.6293548011,1.1077123904881103,interior (finite),-53164.53622104474,17623754.700471744,right edge of {b>0} a~1.76e+07,-53164.505128012715
11,2,0,1,-3211.4645690945104,100000000.0,a->inf (asymptotic),-3177.8797296183416,0.23235202327633442,interior (finite),-3211.464569494325
11,2,2,1,-759790.9969788311,0.5094280251711258,interior (finite),-114972.81820804674,7605932.396739548,right edge of {b>0} a~7.61e+06,-114972.53543050584
11,3,0,1,-2278.3112246169294,100000000.0,a->inf (asymptotic),-2269.6480269942367,0.1965563204005006,interior (finite),-2278.3112246967003
11,3,2,1,-821353.3494240157,0.3367035043804756,interior (finite),-174514.56749049548,5165177.304511351,right edge of {b>0} a~5.17e+06,-174513.68877529484
11,4,0,1,-1823.6554252502547,100000000.0,a->inf (asymptotic),-1820.3012750624177,0.17623754700471744,interior (finite),-1823.655425276726
11,4,2,1,-879096.909706062,0.25104981400868526,interior (finite),-233578.23060317343,4005355.3891270244,right edge of {b>0} a~4.01e+06,-233576.34457473524
11,5,0,1,-1553.503349066105,100000000.0,a->inf (asymptotic),-1551.8893127461295,0.16277083854818522,interior (finite),-1553.5033490775597
11,5,2,1,-937455.1948102614,0.20034630788485608,interior (finite),-292457.98584989755,3175416.669394373,right edge of {b>0} a~3.18e+06,-292454.4966511128
11,6,0,1,-1374.2538216195321,100000000.0,a->inf (asymptotic),-1373.3636611236564,0.15276032540675843,interior (finite),-1374.2538216253715
11,6,2,1,-996026.5858378336,0.16675882851461155,interior (finite),-351247.71457971283,2517447.2786209667,right edge of {b>0} a~2.52e+06,-351241.7461787717
11,7,0,1,-1246.5602602990018,100000000.0,a->inf (asymptotic),-1246.0210889211548,0.14587809762202752,interior (finite),-1246.560260302329
11,7,2,1,-1054653.1936952134,0.14284398083193806,interior (finite),-409986.39933802665,2156420.706572904,right edge of {b>0} a~2.16e+06,-409977.43974031415
11,8,0,1,-1150.948719871814,100000000.0,a->inf (asymptotic),-1150.599015167409,0.14024718397997496,interior (finite),-1150.9487198738684
11,8,2,1,-1114090.4105487608,0.12509469585828698,interior (finite),-468691.0892253644,2382049.4903897545,right edge of {b>0} a~2.38e+06,-468681.05128067505
11,9,0,1,-1076.665917601649,100000000.0,a->inf (asymptotic),-1076.4269558677563,0.13524192740926158,interior (finite),-1076.6659176029973
11,9,2,1,-1170836.9172806258,0.1108413016270338,interior (finite),-527380.9126367408,1635631.5313192126,right edge of {b>0} a~1.64e+06,-527363.3340834976
11,10,0,1,-1017.2852463032036,100000000.0,a->inf (asymptotic),-1017.1151114142367,0.1315116395494368,interior (finite),-1017.2852463041321
11,10,2,1,-1228436.214818019,0.09957947434292867,interior (finite),-586053.0476802028,1513812.2971221972,right edge of {b>0} a~1.51e+06,-586030.714755392
11,11,0,1,-968.728093782535,100000000.0,a->inf (asymptotic),-968.6028759205084,0.12835969962453067,interior (finite),-968.7280937831985
11,11,2,1,-1289228.5943613227,0.09082027534418023,interior (finite),-644713.6439436066,1480703.7875116407,right edge of {b>0} a~1.48e+06,-644687.2719055889
11,12,0,1,-928.2806575073527,100000000.0,a->inf (asymptotic),-928.1859428608832,0.12585707133917395,interior (finite),-928.2806575078426
11,12,2,1,-1348382.3375236206,0.08331239048811015,interior (finite),-703368.5166601537,1355354.2474809028,right edge of {b>0} a~1.36e+06,-703335.7193450979
11,13,0,1,-894.0668572774986,100000000.0,a->inf (asymptotic),-893.9935536217492,0.12335444305381728,interior (finite),-894.0668572778694
11,13,2,1,-1407060.9346754032,0.07690496551479037,interior (finite),-762020.0549412173,1186942.749574734,right edge of {b>0} a~1.19e+06,-761977.9331423083
11,14,0,1,-864.748109866683,100000000.0,a->inf (asymptotic),-864.6902601504822,0.12147747183979976,interior (finite),-864.7481098669699
11,14,2,1,-1465835.6504529982,0.07142490613266583,interior (finite),-820663.1978047347,1160983.1867503456,right edge of {b>0} a~1.16e+06,-820615.2519071976
11,15,0,1,-839.3436312404043,100000000.0,a->inf (asymptotic),-839.2972051134137,0.11968265434251527,interior (finite),-839.3436312406307
11,15,2,1,-1523951.9640078384,0.06660846290809154,interior (finite),-879304.5875359051,1098541.1419875573,right edge of {b>0} a~1.1e+06,-879248.6563797881
11,16,0,1,-817.1183369017559,100000000.0,a->inf (asymptotic),-817.0805311794119,0.11834918648310389,interior (finite),-817.1183369019377
11,16,2,1,-1581430.3519236732,0.06233297958681597,interior (finite),-937950.4217613341,940999.5934063345,right edge of {b>0} a~9.41e+05,-937878.8816783971
11,17,0,1,-797.5104149404708,100000000.0,a->inf (asymptotic),-797.4792324636309,0.11647221526908637,interior (finite),-797.5104149406187
11,17,2,1,-1636395.5762951195,0.05833193222806553,interior (finite),-996590.6341509412,870915.4408001503,right edge of {b>0} a~8.71e+05,-996506.4896066901
11,18,0,1,-780.0830993887972,100000000.0,a->inf (asymptotic),-780.05708718833,0.11522090112640802,interior (finite),-780.083099388919
11,18,2,1,-1696226.1182050256,0.05519462139974936,interior (finite),-1055221.0061450624,890389.0941296736,right edge of {b>0} a~8.9e+05,-1055131.9169187166
11,19,0,1,-764.4917054584951,100000000.0,a->inf (asymptotic),-764.4697865709552,0.11396958698372966,interior (finite),-764.4917054585965
11,19,2,1,-1754072.8178268797,0.05222604695402018,interior (finite),-1113858.0438910136,833236.5409075702,right edge of {b>0} a~8.33e+05,-1113755.5082896221
11,20,0,1,-750.4605729907679,100000000.0,a->inf (asymptotic),-750.4419357782316,0.11324567080556779,interior (finite),-750.4605729908534
11,20,2,1,-1817237.9917728603,0.04996656239010231,interior (finite),-1172488.708960051,824074.3309893631,right edge of {b>0} a~8.24e+05,-1172377.5394858825
11,21,0,1,-737.766608728547,100000000.0,a->inf (asymptotic),-737.7506324629042,0.11209261576971215,interior (finite),-737.7666087286196
11,21,2,1,-1871684.7067388976,0.04727917263199688,interior (finite),-1231127.9488640188,754312.0063354607,right edge of {b>0} a~7.54e+05,-1230998.233428255
11,22,0,1,-726.2273239740773,100000000.0,a->inf (asymptotic),-726.2135274888087,0.11146695869837298,interior (finite),-726.227323974139
11,22,2,1,-1931775.38872737,0.04523370744772101,interior (finite),-1289740.0101746332,851867.694724544,right edge of {b>0} a~8.52e+05,-1289617.7727514368
11,23,0,1,-715.6919972206674,100000000.0,a->inf (asymptotic),-715.6800030115476,0.11076888065969066,interior (finite),-715.691997220721
11,23,2,1,-1990537.8781555418,0.043276736363218216,interior (finite),-1348399.8758032373,675354.5229194859,right edge of {b>0} a~6.75e+05,-1348236.3079779143
11,24,0,1,-706.0350489430438,100000000.0,a->inf (asymptotic),-706.0245575235012,0.10958998748435546,interior (finite),-706.03504894309
11,24,2,1,-2048084.4627117314,0.041404430808950954,interior (finite),-1407034.79987474,646136.2839619754,right edge of {b>0} a~6.46e+05,-1406853.9649297714
11,25,0,1,-697.1510082939377,100000000.0,a->inf (asymptotic),-697.1417797085303,0.10896433041301627,interior (finite),-697.1510082939782
11,25,2,1,-2110629.097688808,275.0272651775825,interior (finite),-1465655.3909097246,667928.3724755087,right edge of {b>0} a~6.68e+05,-1465470.849039953
11,26,0,1,-688.9506425782243,100000000.0,a->inf (asymptotic),-688.9424827692754,0.10834626026161107,interior (finite),-688.9506425782599
11,26,2,1,-2167014.0994778704,0.038320694675885815,interior (finite),-1524301.5765052128,604661.9009070423,right edge of {b>0} a~6.05e+05,-1524087.0492113358
11,27,0,1,-681.357947694834,100000000.0,a->inf (asymptotic),-681.3506983834319,0.10771301627033793,interior (finite),-681.3579476948653
11,27,2,1,-2227586.3596807276,0.03701376720901127,interior (finite),-1582959.8652721813,529528.7638339752,right edge of {b>0} a~5.3e+05,-1582702.641980571
11,28,0,1,-674.3077840742326,100000000.0,a->inf (asymptotic),-674.3013151437981,0.1071548924667132,interior (finite),-674.3077840742604
11,28,2,1,-2282130.0596118225,0.03546663030385149,interior (finite),-1641567.149824755,572140.9084295611,right edge of {b>0} a~5.72e+05,-1641317.6922762457
11,29,0,1,-667.7440021476899,100000000.0,a->inf (asymptotic),-667.7382058634412,0.1064808510638298,interior (finite),-667.7440021477152
11,29,2,1,-2341975.4411745006,0.03430948235399904,interior (finite),-1700198.9934240181,559627.6445319541,right edge of {b>0} a~5.6e+05,-1699932.2559530905
11,30,0,1,-661.6179430189525,100000000.0,a->inf (asymptotic),-661.6127295474547,0.10646170212765958,interior (finite),-661.6179430189748
11,30,2,1,-2402407.8926365715,0.03325982478097622,interior (finite),-1758860.89198792,495539.2180756257,right edge of {b>0} a~4.96e+05,-1758546.3822848317
12,1,0,1,-8190.657867760318,100000000.0,a->inf (asymptotic),-7728.012931624429,0.3047949937421777,interior (finite),-8190.657877823082
12,1,2,1,-1075238.2676475376,1.0951969962453068,interior (finite),-75953.3988605528,15096335.834479587,right edge of {b>0} a~1.51e+07,-75953.34212217708
12,2,0,1,-4109.209472620633,100000000.0,a->inf (asymptotic),-4068.6922906057284,0.2209569461827284,interior (finite),-4109.209473085987
12,2,2,1,-1160260.320437439,0.5094280251711258,interior (finite),-163027.2381922659,7522298.103449087,right edge of {b>0} a~7.52e+06,-163026.7905269113
12,3,0,1,-2903.0836968603458,100000000.0,a->inf (asymptotic),-2892.58261635091,0.18654580725907383,interior (finite),-2903.083696953222
12,3,2,1,-1244852.1940886036,0.3360778473091364,interior (finite),-247226.37684538917,4887374.631624417,right edge of {b>0} a~4.89e+06,-247224.91630304366
12,4,0,1,-2314.1002520607926,100000000.0,a->inf (asymptotic),-2310.028529635179,0.16675882851461155,interior (finite),-2314.100252091529
12,4,2,1,-1327971.472664715,0.25104981400868526,interior (finite),-330808.9118707284,3961312.785291842,right edge of {b>0} a~3.96e+06,-330805.8997479077
12,5,0,1,-1963.84166299421,100000000.0,a->inf (asymptotic),-1961.8815682397296,0.15338598247809762,interior (finite),-1963.841663007469
12,5,2,1,-1411904.7985214058,59.80130815218338,interior (finite),-414154.54617362196,2750272.6517758192,right edge of {b>0} a~2.75e+06,-414148.1583369298
12,6,0,1,-1731.3473013127993,100000000.0,a->inf (asymptotic),-1730.2663761581807,0.14443214647272803,interior (finite),-1731.3473013195373
12,6,2,1,-1493246.0652002604,0.16675882851461155,interior (finite),-497383.1427784928,2278993.556273925,right edge of {b>0} a~2.28e+06,-497372.6526994061
12,7,0,1,-1565.6860117319418,100000000.0,a->inf (asymptotic),-1565.0315016454094,0.13711889862327908,interior (finite),-1565.6860117357703
12,7,2,1,-1576210.595549825,0.14284398083193806,interior (finite),-580545.2605874384,2063126.2762266034,right edge of {b>0} a~2.06e+06,-580530.3139900878
12,8,0,1,-1441.628591999418,100000000.0,a->inf (asymptotic),-1441.2042633769063,0.1315116395494368,interior (finite),-1441.628592001776
12,8,2,1,-1660446.8205830962,0.12509469585828698,interior (finite),-663667.552524219,1806769.543516549,right edge of {b>0} a~1.81e+06,-663646.3714085944
12,9,0,1,-1345.2366560523421,100000000.0,a->inf (asymptotic),-1344.9468444385514,0.1271083854818523,interior (finite),-1345.236656053886
12,9,2,1,-1740539.0782449986,0.1108413016270338,interior (finite),-746764.5716257881,1547661.1124021711,right edge of {b>0} a~1.55e+06,-746734.7633415756
12,10,0,1,-1268.1772958936672,100000000.0,a->inf (asymptotic),-1267.9710638219524,0.12371916345321594,interior (finite),-1268.1772958947274
12,10,2,1,-1824896.3575832667,120.0139397284218,interior (finite),-829841.7794371619,1432393.7750469958,right edge of {b>0} a~1.43e+06,-829803.8226998204
12,11,0,1,-1205.1608779484231,100000000.0,a->inf (asymptotic),-1205.0091722977047,0.1202261576971214,interior (finite),-1205.16087794918
12,11,2,1,-1908307.7664018455,0.09082027534418023,interior (finite),-912907.9079505467,1282458.1956203028,right edge of {b>0} a~1.28e+06,-912858.8391195545
12,12,0,1,-1152.6672461524715,100000000.0,a->inf (asymptotic),-1152.5525554251706,0.11772352941176471,interior (finite),-1152.6672461530286
12,12,2,1,-1992132.5697156691,0.08331239048811015,interior (finite),-995963.800447619,1186942.749574734,right edge of {b>0} a~1.19e+06,-995903.3327582829
12,13,0,1,-1108.2625864406493,100000000.0,a->inf (asymptotic),-1108.1738672741728,0.11577784193381283,interior (finite),-1108.2625864410702
12,13,2,1,-2075225.8086028865,0.07690496551479037,interior (finite),-1079008.6225550456,1173891.2112676739,right edge of {b>0} a~1.17e+06,-1078939.737413918
12,14,0,1,-1070.2102128036968,100000000.0,a->inf (asymptotic),-1070.1402316829037,0.11334392991239049,interior (finite),-1070.2102128040224
12,14,2,1,-2158469.098649419,0.07142490613266583,interior (finite),-1162060.4669080996,994486.8379777439,right edge of {b>0} a~9.94e+05,-1161969.7897994774
12,15,0,1,-1037.237558708666,100000000.0,a->inf (asymptotic),-1037.181423180163,0.11200042943975054,interior (finite),-1037.2375587089227
12,15,2,1,-2240696.780959011,0.06660846290809154,interior (finite),-1245082.5446844539,1135591.384167363,right edge of {b>0} a~1.14e+06,-1244994.7624541307
12,16,0,1,-1008.390798060336,100000000.0,a->inf (asymptotic),-1008.3451062976292,0.11021564455569463,interior (finite),-1008.3907980605416
12,16,2,1,-2321940.180442295,0.06233297958681597,interior (finite),-1328139.8094552776,880598.4387889794,right edge of {b>0} a~8.81e+05,-1328015.609222655
12,17,0,1,-982.9409049347588,100000000.0,a->inf (asymptotic),-982.9032343073609,0.10896433041301627,interior (finite),-982.9409049349256
12,17,2,1,-2407063.509163901,204.04402859915086,interior (finite),-1411174.556461344,842500.6179601188,right edge of {b>0} a~8.43e+05,-1411033.0591038305
12,18,0,1,-960.3210956774802,100000000.0,a->inf (asymptotic),-960.2896840893798,0.10771301627033793,interior (finite),-960.3210956776174
12,18,2,1,-2484180.234608605,0.05519462139974936,interior (finite),-1494217.0708281177,762698.585902342,right edge of {b>0} a~7.63e+05,-1494047.6788995806
12,19,0,1,-940.0840646694962,100000000.0,a->inf (asymptotic),-940.0576064584484,0.10646170212765958,interior (finite),-940.0840646696108
12,19,2,1,-2565994.0925565497,0.05222604695402018,interior (finite),-1577240.554443692,771178.4090027257,right edge of {b>0} a~7.71e+05,-1577059.9159068184
12,20,0,1,-921.8720716995748,100000000.0,a->inf (asymptotic),-921.8495832984684,0.10521038798498124,interior (finite),-921.8720716996711
12,20,2,1,-2656022.0059013977,0.04996656239010231,interior (finite),-1660275.048217588,729701.5320896073,right edge of {b>0} a~7.3e+05,-1660070.127994311
12,21,0,1,-905.3955891640837,100000000.0,a->inf (asymptotic),-905.3763184914309,0.10458473091364207,interior (finite),-905.3955891641657
12,21,2,1,-2732585.649634875,0.04727917263199688,interior (finite),-1743317.9459071653,667928.3724755087,right edge of {b>0} a~6.68e+05,-1743078.6043600347
12,22,0,1,-890.4177809804611,100000000.0,a->inf (asymptotic),-890.4011452802722,0.10365881564542431,interior (finite),-890.4177809805306
12,22,2,1,-2817865.9342873045,0.04523370744772101,interior (finite),-1826306.3950283811,771178.4090027257,right edge of {b>0} a~7.71e+05,-1826085.5823111872
12,23,0,1,-876.7430356689113,100000000.0,a->inf (asymptotic),-876.7285778718947,0.10270775969962453,interior (finite),-876.7430356689714
12,23,2,1,-2901095.1838076413,0.043276736363218216,interior (finite),-1909374.192387643,639031.4152016812,right edge of {b>0} a~6.39e+05,-1909091.256928179
12,24,0,1,-864.2083695136049,100000000.0,a->inf (asymptotic),-864.1957271483357,0.10208210262828536,interior (finite),-864.2083695136567
12,24,2,1,-2982446.766887914,0.041404430808950954,interior (finite),-1992405.4091202018,618182.1299536374,right edge of {b>0} a~6.18e+05,-1992095.791679703
12,25,0,1,-852.6768951726566,100000000.0,a->inf (asymptotic),-852.6657778850885,0.10139169910756847,interior (finite),-852.6768951727022
12,25,2,1,-3069388.558078641,300.4630811275426,interior (finite),-2075456.4343827146,565849.6875715397,right edge of {b>0} a~5.66e+05,-2075099.3233809448
12,26,0,1,-842.0327990140222,100000000.0,a->inf (asymptotic),-842.0229720585893,0.10083078848560702,interior (finite),-842.0327990140622
12,26,2,1,-3151075.3309356114,0.038320694675885815,interior (finite),-2158482.2347896234,559627.6445319541,right edge of {b>0} a~5.6e+05,-2158101.96711009
12,27,0,1,-832.177435611124,100000000.0,a->inf (asymptotic),-832.1687075730242,0.10020513141426785,interior (finite),-832.1774356111594
12,27,2,1,-3237100.1124926675,0.03701376720901127,interior (finite),-2241512.3232633066,547388.0575748773,right edge of {b>0} a~5.47e+05,-2241103.822828318
12,28,0,1,-823.0262598344138,100000000.0,a->inf (asymptotic),-823.018473408078,0.09957947434292867,interior (finite),-823.0262598344451
12,28,2,1,-3313814.46702736,0.03546663030385149,interior (finite),-2324557.661228975,517947.4679231202,right edge of {b>0} a~5.18e+05,-2324104.9736854145
12,29,0,1,-814.5063941767535,100000000.0,a->inf (asymptotic),-814.4994191422641,0.09917416655699057,interior (finite),-814.5063941767812
12,29,2,1,-3398716.819674544,0.03430948235399904,interior (finite),-2407579.247899817,517947.4679231202,right edge of {b>0} a~5.18e+05,-2407105.4939732784
12,30,0,1,-806.5546829661398,100000000.0,a->inf (asymptotic),-806.5484107979369,0.09832816020025031,interior (finite),-806.5546829661643
12,30,2,1,-3484525.91973302,0.03325982478097622,interior (finite),-2490622.7475167317,495539.2180756257,right edge of {b>0} a~4.96e+05,-2490105.445535832
